blockNumber,amount0In,amount1In,amount0Out,amount1Out
18262575,0.0,1.967123875250922e17,339810789.0,0.0
18262576,230208133.0,0.0,0.0,1.3246859700109613e17
18262634,0.0,4.1664584531959104e17,719668522.0,0.0
18262643,0.0,9912500000000000.0,17119830.0,0.0
18262648,0.0,1.4064545415142046e17,242898387.0,0.0
18262656,0.0,2.0528627402805344e16,35451960.0,0.0
18262673,0.0,4.975e17,859040928.0,0.0
18262711,0.0,2.898130705694827e17,500320198.0,0.0
18262738,0.0,3.016637265217713e17,520695552.0,0.0
18262739,0.0,2.773262172567994e16,47864653.0,0.0
18262740,0.0,2.8867855360513254e17,498198166.0,0.0
18262743,100000000.0,0.0,0.0,5.760091173067593e16
18262746,0.0,2.3735817450880192e17,409585457.0,0.0
18262773,0.0,1.507471623116573e17,260102655.0,0.0
18262776,0.0,1.8106528294784102e17,312386771.0,0.0
18262787,50000000.0,0.0,0.0,2.8808485492397844e16
18262795,0.0,1.6654929700223226e17,287320680.0,0.0
18262833,0.0,4300000000000000.0,7417761.0,0.0
18262839,0.0,3.126256645980672e18,5388518130.0,0.0
18262847,0.0,6.052892158984464e16,104241452.0,0.0
18262848,0.0,4.4e17,757657098.0,0.0
18262861,24999588.0,0.0,0.0,1.443285219359976e16
18262868,5000000.0,0.0,0.0,2886604718808136.0
18262877,2000000000.0,0.0,0.0,1.1542875560729518e18
18262882,1554634765.0,0.0,0.0,8.967589233686036e17
18262885,347200000.0,0.0,0.0,2.002167188461134e17
18262901,3320254328.0,0.0,0.0,1.913587188105862e18
18262910,1981000000.0,0.0,0.0,1.1407975614407652e18
18262913,959309326.0,0.0,0.0,5.5218821833959194e17
18262922,0.0,4956250000000000.0,8560090.0,0.0
18263002,0.0,2.881489563087777e16,49766640.0,0.0
18263039,0.0,5e18,8624090722.0,0.0
18263043,148050000.0,0.0,0.0,8.543226885936997e16
18263057,65739367.0,0.0,0.0,3.793366506715544e16
18263065,175375418.0,0.0,0.0,1.0119334819992024e17
18263068,5343334.0,0.0,0.0,3083070959084519.0
18263085,18000000.0,0.0,0.0,1.0385852512836008e16
18263087,252002269.0,0.0,0.0,1.4539723452738253e17
18263104,250000000.0,0.0,0.0,1.442308907996352e17
18263113,104005560.0,0.0,0.0,6e16
18263125,97074415.0,0.0,0.0,5.599975071888046e16
18263163,50000000.0,0.0,0.0,2.88430724865328e16
18263189,297325721.0,0.0,0.0,1.7150662612759965e17
18263218,72534112.0,0.0,0.0,4.1837534199485304e16
18263222,84460000.0,0.0,0.0,4.871519110247914e16
18263250,10000000.0,0.0,0.0,5767758113837212.0
18263273,0.0,2.911088691891261e18,5013080185.0,0.0
18263316,250000000.0,0.0,0.0,1.4441069286319027e17
18263342,0.0,3.269241809432644e18,5621071755.0,0.0
18263342,0.0,5.237756462385066e17,899666375.0,0.0
18263353,0.0,3.395029315240115e18,5825455150.0,0.0
18263357,0.0,3.7295263065e17,639303931.0,0.0
18263358,211438522.0,0.0,0.0,1.226166647237697e17
18263370,0.0,4.377959451603025e18,7495646115.0,0.0
18263405,0.0,4.546357350679023e18,7765656031.0,0.0
18263427,0.0,2.966010327821761e17,505978718.0,0.0
18263454,118950000.0,0.0,0.0,6.931404236092306e16
18263459,100000000.0,0.0,0.0,5.8269612689063496e16
18263470,5000000.0,0.0,0.0,2913433447131286.0
18263498,2002325000.0,0.0,0.0,1.1663680130824028e18
18263517,200000000.0,0.0,0.0,1.1646181062900051e17
18263520,16205970.0,0.0,0.0,9436568462515556.0
18263572,149760000.0,0.0,0.0,8.720147082917795e16
18263599,10080553.0,0.0,0.0,5869507106868071.0
18263601,44000000.0,0.0,0.0,2.5619245699239696e16
18263626,495625000.0,0.0,0.0,2.8855647685129766e17
18263636,58432915.0,0.0,0.0,3.401716213752262e16
18263704,461755767.0,0.0,0.0,2.6879309846563056e17
18263824,0.0,3.5999999991617843e18,6141952743.0,0.0
18263833,0.0,1.878e16,32009927.0,0.0
18263835,0.0,3.8832427646015887e18,6612079632.0,0.0
18263841,631000000.0,0.0,0.0,3.6870470983970464e17
18263845,0.0,4.4500781650261437e18,7562115916.0,0.0
18263850,0.0,2e17,339448367.0,0.0
18263852,0.0,5.623844799373149e18,9530452887.0,0.0
18263894,0.0,3.390599808834411e18,5732287329.0,0.0
