block_time,tx_hash,reserve0,reserve1
2023-10-10 10:50:44.000 UTC,0xf4f5c3fd73ef536884871078a3eedbc9355bac6c120e42aae12f466a7d2ea84c,421.8316719826323,669839.955517
2023-10-10 10:51:43.000 UTC,0xd3cf55f89f0dc69699903bb4865e74674ce51fd1a36b81742cf450476e5d7b2e,421.8316688590254,669839.960492
2023-10-10 10:57:14.000 UTC,0x956fe6a71cb33f69d51433217dc33f4fc747f136f77b99f88604f8575385407d,421.46790471160455,670419.831344
2023-10-10 11:00:38.000 UTC,0xaf2b9a7820b575f3e74ca7d2dd3cb158e02a8760c724d7897b32fbb6e431375c,421.4679819666997,670419.954232
2023-10-10 11:03:07.000 UTC,0x463892366875c4adf6ce5174708a0637abd64ae859f4c1ac763f8e486cf9086f,421.52933166143396,670322.673488
2023-10-10 11:06:39.000 UTC,0xb06b6da2cbbf0d3632b6e236e370a14e9a5a3824bf7bca9d5536316d640378df,421.7593316614339,669958.219327
2023-10-10 11:07:14.000 UTC,0x3e6b84d0e34df69bc01be52f280fd5161f0a76d20761109e6f6000fb4385ff3b,421.7592975971146,669958.165217
2023-10-10 11:11:26.000 UTC,0xdb2f4eb4152a2853677433940d06e46b8cdffb3d7a8a5d05e16eb9b7583162ba,421.7592979867387,669958.1646
2023-10-10 11:11:26.000 UTC,0xdb2f4eb4152a2853677433940d06e46b8cdffb3d7a8a5d05e16eb9b7583162ba,421.75929837165177,669958.163991
2023-10-10 11:11:26.000 UTC,0xdb2f4eb4152a2853677433940d06e46b8cdffb3d7a8a5d05e16eb9b7583162ba,421.75929875656476,669958.163382
2023-10-10 11:13:14.000 UTC,0xdab73b7d8173f1b8a64928b9897a6be9e5f8e1a1e4a729e3788edb034f910162,421.75929563404475,669958.168357
2023-10-10 11:17:26.000 UTC,0x2af329f212fbbc5e89687a2dd659cc7fee7c15ddb9bd2e522dd50fe026ce0b15,421.74151399229044,669986.50041
2023-10-10 11:17:20.000 UTC,0x9b4650cb76a95e045bdef894b547c469a036f835da80fb93221752b2dd46d8a6,421.7503984732572,669972.344186
2023-10-10 11:17:55.000 UTC,0x2f89bb6a17f4cc711c663edde15f78cc633f04fc601152e3c5d0cf5e97b8bf06,421.74151087003423,669986.505385
2023-10-10 11:19:05.000 UTC,0x402c30baa1aae7d4e49cc4e072a49d378d0a8d4911924971494511661b2e4091,421.74150930921985,669986.507872
2023-10-10 11:19:05.000 UTC,0x402c30baa1aae7d4e49cc4e072a49d378d0a8d4911924971494511661b2e4091,421.7415077484056,669986.510359
2023-10-10 11:22:21.000 UTC,0xa10429d36d8992589e5e66d51df56a3642697c6660c84403422814e27d6411cf,421.74150618759137,669986.512846
2023-10-10 11:22:21.000 UTC,0xa10429d36d8992589e5e66d51df56a3642697c6660c84403422814e27d6411cf,421.74150462677704,669986.515333
2023-10-10 11:24:18.000 UTC,0x66144b79a19afe5df81d152760fc0d18bee11a9b7bc4f74a812f377ed092fa7d,421.6855209265646,670075.731552
2023-10-10 11:30:28.000 UTC,0x1948239415c4d9d02fc9c204cbd4b1edfeb69ed9b9664940440210600ab3a4fa,421.6855218341936,670075.730115
